   Elapsed time;   ECG1
         44.891;  0.080
         44.898;  0.070
         44.906;  0.080
         44.914;  0.080
         44.922;  0.080
         44.930;  0.060
         44.938;  0.060
         44.945;  0.050
         44.953;  0.060
         44.961;  0.050
         44.969;  0.030
         44.977;  0.040
         44.984;  0.040
         44.992;  0.010
         45.000;  0.020
         45.008;  0.030
         45.016;  0.000
         45.023;  0.000
         45.031;  0.000
         45.039; -0.010
         45.047; -0.030
         45.055; -0.020
         45.062; -0.020
         45.070; -0.030
         45.078; -0.030
         45.086; -0.020
         45.094; -0.040
         45.102; -0.030
         45.109;  0.000
         45.117;  0.030
         45.125;  0.000
         45.133;  0.050
         45.141;  0.060
         45.148;  0.150
         45.156;  0.090
         45.164;  0.020
         45.172; -0.010
         45.180; -0.130
         45.188; -0.140
         45.195; -0.140
         45.203; -0.120
         45.211; -0.110
         45.219; -0.110
         45.227; -0.120
         45.234; -0.110
         45.242; -0.120
         45.250;  0.120
         45.258;  0.410
         45.266;  0.770
         45.273; -1.510
         45.281; -1.850
         45.289; -1.220
         45.297; -1.040
         45.305; -0.440
         45.312; -0.040
         45.320; -0.040
         45.328; -0.030
         45.336;  0.000
         45.344;  0.030
         45.352;  0.020
         45.359;  0.050
         45.367;  0.060
         45.375;  0.070
         45.383;  0.070
         45.391;  0.090
         45.398;  0.080
         45.406;  0.100
         45.414;  0.120
         45.422;  0.120
         45.430;  0.120
         45.438;  0.140
         45.445;  0.150
         45.453;  0.160
         45.461;  0.170
         45.469;  0.160
         45.477;  0.170
         45.484;  0.170
         45.492;  0.140
         45.500;  0.130
         45.508;  0.120
         45.516;  0.080
         45.523;  0.060
         45.531;  0.030
         45.539;  0.000
         45.547; -0.040
         45.555; -0.030
         45.562; -0.050
         45.570; -0.030
         45.578; -0.030
         45.586; -0.020
         45.594; -0.010
         45.602;  0.000
         45.609; -0.010
         45.617;  0.010
         45.625;  0.010
         45.633;  0.000
         45.641;  0.010
         45.648; -0.010
         45.656;  0.000
         45.664;  0.020
         45.672;  0.030
         45.680;  0.010
         45.688;  0.010
         45.695;  0.020
         45.703;  0.030
         45.711;  0.020
         45.719;  0.010
         45.727;  0.000
         45.734;  0.020
         45.742; -0.010
         45.750;  0.000
         45.758; -0.010
         45.766; -0.010
         45.773; -0.030
         45.781; -0.010
         45.789; -0.020
         45.797; -0.040
         45.805; -0.020
         45.812; -0.030
         45.820; -0.040
         45.828; -0.050
         45.836; -0.040
         45.844; -0.050
         45.852; -0.060
         45.859; -0.060
         45.867; -0.050
         45.875; -0.050
         45.883; -0.060
         45.891; -0.050
         45.898; -0.050
         45.906; -0.060
         45.914; -0.030
         45.922;  0.020
         45.930; -0.030
         45.938;  0.050
         45.945;  0.040
         45.953;  0.140
         45.961;  0.080
         45.969;  0.010
         45.977; -0.020
         45.984; -0.140
         45.992; -0.140
         46.000; -0.150
         46.008; -0.100
         46.016; -0.100
         46.023; -0.140
         46.031; -0.120
         46.039; -0.120
         46.047; -0.150
         46.055;  0.130
         46.062;  0.450
         46.070;  0.740
         46.078; -1.160
         46.086; -1.590
         46.094; -1.200
         46.102; -0.920
         46.109; -0.560
         46.117; -0.140
         46.125; -0.110
         46.133; -0.090
         46.141; -0.060
         46.148; -0.050
         46.156; -0.030
         46.164; -0.040
         46.172;  0.000
         46.180; -0.010
         46.188;  0.010
         46.195;  0.010
         46.203;  0.020
         46.211;  0.030
         46.219;  0.040
         46.227;  0.060
         46.234;  0.050
         46.242;  0.080
         46.250;  0.090
         46.258;  0.090
         46.266;  0.090
         46.273;  0.110
         46.281;  0.110
         46.289;  0.120
         46.297;  0.100
         46.305;  0.090
         46.312;  0.080
         46.320;  0.060
         46.328;  0.050
         46.336;  0.030
         46.344;  0.020
         46.352; -0.020
         46.359; -0.020
         46.367; -0.030
         46.375; -0.030
         46.383; -0.030
         46.391; -0.020
         46.398; -0.010
         46.406;  0.000
         46.414;  0.000
         46.422;  0.010
         46.430;  0.010
         46.438;  0.010
         46.445;  0.010
         46.453;  0.010
         46.461;  0.020
         46.469;  0.000
         46.477;  0.010
         46.484;  0.000
         46.492;  0.020
         46.500;  0.010
         46.508;  0.020
         46.516;  0.010
         46.523; -0.010
         46.531;  0.020
         46.539;  0.000
         46.547;  0.000
         46.555;  0.000
         46.562;  0.010
         46.570;  0.000
         46.578;  0.000
         46.586; -0.010
         46.594; -0.010
         46.602; -0.010
         46.609; -0.010
         46.617;  0.000
         46.625; -0.020
         46.633; -0.030
         46.641; -0.020
         46.648; -0.020
         46.656; -0.020
         46.664; -0.040
         46.672; -0.040
         46.680; -0.010
         46.688;  0.020
         46.695;  0.010
         46.703;  0.070
         46.711;  0.090
         46.719;  0.140
         46.727;  0.100
         46.734;  0.040
         46.742; -0.030
         46.750; -0.100
         46.758; -0.110
         46.766; -0.120
         46.773; -0.110
         46.781; -0.090
         46.789; -0.120
         46.797; -0.120
         46.805; -0.120
         46.812; -0.120
         46.820;  0.240
         46.828;  0.500
         46.836;  0.220
         46.844; -1.770
         46.852; -1.880
         46.859; -1.210
         46.867; -0.810
         46.875; -0.410
         46.883; -0.050
         46.891; -0.040
         46.898; -0.020
         46.906;  0.000
         46.914;  0.020
         46.922;  0.040
         46.930;  0.050
         46.938;  0.040
         46.945;  0.070
         46.953;  0.070
         46.961;  0.100
         46.969;  0.110
         46.977;  0.110
         46.984;  0.140
         46.992;  0.160
         47.000;  0.170
         47.008;  0.190
         47.016;  0.210
         47.023;  0.200
         47.031;  0.240
         47.039;  0.240
         47.047;  0.230
         47.055;  0.230
         47.062;  0.230
         47.070;  0.190
         47.078;  0.180
         47.086;  0.130
         47.094;  0.100
         47.102;  0.050
         47.109;  0.030
         47.117;  0.000
         47.125;  0.000
         47.133;  0.000
         47.141; -0.010
         47.148;  0.000
         47.156;  0.000
         47.164;  0.000
         47.172;  0.010
         47.180;  0.000
         47.188; -0.010
         47.195;  0.010
         47.203;  0.010
         47.211;  0.000
         47.219;  0.010
         47.227;  0.030
         47.234;  0.020
         47.242;  0.020
         47.250;  0.040
         47.258;  0.030
         47.266;  0.040
         47.273;  0.050
         47.281;  0.040
         47.289;  0.040
         47.297;  0.050
         47.305;  0.040
         47.312;  0.040
         47.320;  0.030
         47.328;  0.030
         47.336;  0.030
         47.344;  0.020
         47.352;  0.000
         47.359;  0.020
         47.367;  0.020
         47.375;  0.000
         47.383;  0.000
         47.391;  0.000
         47.398; -0.010
         47.406; -0.010
         47.414; -0.010
         47.422; -0.010
         47.430; -0.010
         47.438; -0.020
         47.445; -0.020
         47.453; -0.020
         47.461; -0.020
         47.469; -0.030
         47.477; -0.010
         47.484;  0.020
         47.492;  0.020
         47.500;  0.040
         47.508;  0.090
         47.516;  0.120
         47.523;  0.150
         47.531;  0.050
         47.539;  0.010
         47.547; -0.060
         47.555; -0.110
         47.562; -0.090
         47.570; -0.090
         47.578; -0.070
         47.586; -0.070
         47.594; -0.070
         47.602; -0.070
         47.609; -0.080
         47.617;  0.000
         47.625;  0.380
         47.633;  0.690
         47.641; -0.800
         47.648; -1.790
         47.656; -1.590
         47.664; -1.190
         47.672; -0.480
         47.680; -0.110
         47.688; -0.030
         47.695; -0.010
         47.703;  0.020
         47.711;  0.040
         47.719;  0.060
         47.727;  0.070
         47.734;  0.080
         47.742;  0.080
         47.750;  0.100
         47.758;  0.110
         47.766;  0.120
         47.773;  0.120
         47.781;  0.150
         47.789;  0.160
         47.797;  0.170
         47.805;  0.190
         47.812;  0.210
         47.820;  0.200
         47.828;  0.230
         47.836;  0.250
         47.844;  0.240
         47.852;  0.250
         47.859;  0.230
         47.867;  0.230
         47.875;  0.190
         47.883;  0.180
         47.891;  0.150
         47.898;  0.110
         47.906;  0.050
         47.914;  0.040
         47.922;  0.030
         47.930;  0.020
         47.938;  0.020
         47.945;  0.040
         47.953;  0.040
         47.961;  0.040
         47.969;  0.040
         47.977;  0.040
         47.984;  0.060
         47.992;  0.040
         48.000;  0.060
         48.008;  0.040
         48.016;  0.050
         48.023;  0.050
         48.031;  0.050
         48.039;  0.050
         48.047;  0.060
         48.055;  0.050
         48.062;  0.080
         48.070;  0.060
         48.078;  0.060
         48.086;  0.060
         48.094;  0.070
         48.102;  0.050
         48.109;  0.060
         48.117;  0.040
         48.125;  0.040
         48.133;  0.040
         48.141;  0.030
         48.148;  0.040
         48.156;  0.010
         48.164;  0.010
         48.172;  0.010
         48.180;  0.010
         48.188;  0.010
         48.195;  0.020
         48.203;  0.010
         48.211;  0.000
         48.219;  0.000
         48.227;  0.000
         48.234;  0.010
         48.242;  0.000
         48.250;  0.020
         48.258;  0.050
         48.266;  0.070
         48.273;  0.050
         48.281;  0.120
         48.289;  0.170
         48.297;  0.190
         48.305;  0.090
         48.312;  0.070
         48.320; -0.030
         48.328; -0.090
         48.336; -0.080
         48.344; -0.070
         48.352; -0.070
         48.359; -0.060
         48.367; -0.070
         48.375; -0.070
         48.383; -0.080
         48.391; -0.040
         48.398;  0.350
         48.406;  0.580
         48.414; -0.300
         48.422; -1.790
         48.430; -1.740
         48.438; -1.160
         48.445; -0.560
         48.453; -0.230
         48.461; -0.020
         48.469; -0.010
         48.477;  0.010
         48.484;  0.040
         48.492;  0.050
         48.500;  0.070
         48.508;  0.090
         48.516;  0.090
         48.523;  0.100
         48.531;  0.120
         48.539;  0.120
         48.547;  0.130
         48.555;  0.160
         48.562;  0.180
         48.570;  0.160
         48.578;  0.190
         48.586;  0.200
         48.594;  0.210
         48.602;  0.220
         48.609;  0.230
         48.617;  0.240
         48.625;  0.240
         48.633;  0.220
         48.641;  0.200
         48.648;  0.200
         48.656;  0.160
         48.664;  0.140
         48.672;  0.100
         48.680;  0.060
         48.688;  0.030
         48.695;  0.030
         48.703;  0.020
         48.711;  0.010
         48.719;  0.030
         48.727;  0.030
         48.734;  0.030
         48.742;  0.030
         48.750;  0.040
         48.758;  0.020
         48.766;  0.030
         48.773;  0.030
         48.781;  0.040
         48.789;  0.040
         48.797;  0.050
         48.805;  0.050
         48.812;  0.050
         48.820;  0.060
         48.828;  0.060
         48.836;  0.070
         48.844;  0.070
         48.852;  0.070
         48.859;  0.070
         48.867;  0.060
         48.875;  0.050
         48.883;  0.060
         48.891;  0.060
         48.898;  0.050
         48.906;  0.040
         48.914;  0.040
         48.922;  0.040
         48.930;  0.030
         48.938;  0.020
         48.945;  0.020
         48.953;  0.020
         48.961;  0.010
         48.969;  0.020
         48.977;  0.010
         48.984;  0.020
         48.992;  0.000
         49.000;  0.010
         49.008;  0.010
         49.016;  0.000
         49.023; -0.010
         49.031;  0.060
         49.039;  0.060
         49.047;  0.060
         49.055;  0.080
         49.062;  0.200
         49.070;  0.110
         49.078;  0.090
         49.086;  0.040
         49.094; -0.070
         49.102; -0.100
         49.109; -0.090
         49.117; -0.080
         49.125; -0.080
         49.133; -0.090
         49.141; -0.100
         49.148; -0.090
         49.156; -0.100
         49.164;  0.060
         49.172;  0.370
         49.180;  0.780
         49.188; -1.110
         49.195; -1.690
         49.203; -1.280
         49.211; -1.070
         49.219; -0.510
         49.227; -0.120
         49.234; -0.080
         49.242; -0.050
         49.250; -0.020
         49.258; -0.010
         49.266;  0.000
         49.273;  0.040
         49.281;  0.030
         49.289;  0.050
         49.297;  0.050
         49.305;  0.050
         49.312;  0.070
         49.320;  0.060
         49.328;  0.080
         49.336;  0.090
         49.344;  0.100
         49.352;  0.090
         49.359;  0.110
         49.367;  0.120
         49.375;  0.130
         49.383;  0.130
         49.391;  0.130
         49.398;  0.130
         49.406;  0.120
         49.414;  0.110
         49.422;  0.100
         49.430;  0.080
         49.438;  0.080
         49.445;  0.050
         49.453;  0.020
         49.461;  0.000
         49.469;  0.010
         49.477;  0.000
         49.484;  0.010
         49.492; -0.010
         49.500;  0.010
         49.508;  0.010
         49.516;  0.020
         49.523;  0.010
         49.531;  0.030
         49.539;  0.020
         49.547;  0.020
         49.555;  0.020
         49.562;  0.020
         49.570;  0.040
         49.578;  0.040
         49.586;  0.040
         49.594;  0.040
         49.602;  0.030
         49.609;  0.020
         49.617;  0.030
         49.625;  0.030
         49.633;  0.030
         49.641;  0.020
         49.648;  0.010
         49.656;  0.000
         49.664;  0.000
         49.672; -0.010
         49.680;  0.010
         49.688;  0.000
         49.695; -0.020
         49.703; -0.010
         49.711; -0.020
         49.719; -0.020
         49.727; -0.030
         49.734; -0.030
         49.742; -0.030
         49.750; -0.040
         49.758; -0.050
         49.766; -0.050
         49.773; -0.040
         49.781;  0.020
         49.789; -0.020
         49.797;  0.060
         49.805;  0.120
         49.812;  0.110
         49.820;  0.090
         49.828;  0.050
         49.836; -0.040
         49.844; -0.090
         49.852; -0.100
         49.859; -0.080
         49.867; -0.100
         49.875; -0.110
         49.883; -0.100
         49.891; -0.100
         49.898; -0.110
         49.906; -0.030
         49.914;  0.260
         49.922;  0.580
         49.930; -0.280
         49.938; -1.590
         49.945; -1.400
         49.953; -1.150
         49.961; -0.620
         49.969; -0.280
         49.977; -0.050
         49.984; -0.060
         49.992; -0.020
         50.000;  0.010
         50.008;  0.010
         50.016;  0.030
         50.023;  0.050
         50.031;  0.050
         50.039;  0.070
         50.047;  0.080
         50.055;  0.090
         50.062;  0.090
         50.070;  0.110
         50.078;  0.140
         50.086;  0.160
         50.094;  0.160
         50.102;  0.200
         50.109;  0.210
         50.117;  0.240
         50.125;  0.250
         50.133;  0.260
         50.141;  0.260
         50.148;  0.260
         50.156;  0.240
         50.164;  0.230
         50.172;  0.190
         50.180;  0.160
         50.188;  0.130
         50.195;  0.080
         50.203;  0.060
         50.211;  0.040
         50.219;  0.030
         50.227;  0.040
         50.234;  0.050
         50.242;  0.050
         50.250;  0.060
         50.258;  0.060
         50.266;  0.060
         50.273;  0.060
         50.281;  0.070
         50.289;  0.070
         50.297;  0.080
         50.305;  0.080
         50.312;  0.060
         50.320;  0.080
         50.328;  0.070
         50.336;  0.080
         50.344;  0.080
         50.352;  0.090
         50.359;  0.080
         50.367;  0.070
         50.375;  0.060
         50.383;  0.070
         50.391;  0.070
         50.398;  0.060
         50.406;  0.060
         50.414;  0.060
         50.422;  0.060
         50.430;  0.050
         50.438;  0.050
         50.445;  0.040
         50.453;  0.040
         50.461;  0.030
         50.469;  0.040
         50.477;  0.030
         50.484;  0.040
         50.492;  0.030
         50.500;  0.030
         50.508;  0.030
         50.516;  0.040
         50.523;  0.020
         50.531;  0.030
         50.539;  0.080
         50.547;  0.070
         50.555;  0.130
         50.562;  0.120
         50.570;  0.230
         50.578;  0.160
         50.586;  0.110
         50.594;  0.050
         50.602; -0.050
         50.609; -0.060
         50.617; -0.080
         50.625; -0.050
         50.633; -0.050
         50.641; -0.070
         50.648; -0.070
         50.656; -0.060
         50.664; -0.040
         50.672;  0.190
         50.680;  0.480
         50.688;  0.780
         50.695; -1.530
         50.703; -1.940
         50.711; -1.360
         50.719; -1.130
         50.727; -0.440
         50.734; -0.050
         50.742; -0.030
         50.750; -0.020
         50.758;  0.000
         50.766;  0.030
         50.773;  0.030
         50.781;  0.040
         50.789;  0.050
         50.797;  0.070
         50.805;  0.070
         50.812;  0.090
         50.820;  0.110
         50.828;  0.120
         50.836;  0.130
         50.844;  0.160
         50.852;  0.170
         50.859;  0.200
         50.867;  0.210
         50.875;  0.240
         50.883;  0.250
         50.891;  0.260
         50.898;  0.250
         50.906;  0.280
         50.914;  0.260
         50.922;  0.250
         50.930;  0.220
         50.938;  0.210
         50.945;  0.150
         50.953;  0.120
         50.961;  0.060
         50.969;  0.040
         50.977;  0.020
         50.984;  0.020
         50.992;  0.030
         51.000;  0.030
         51.008;  0.030
         51.016;  0.040
         51.023;  0.050
         51.031;  0.040
         51.039;  0.040
         51.047;  0.030
         51.055;  0.040
         51.062;  0.040
         51.070;  0.030
         51.078;  0.040
         51.086;  0.050
         51.094;  0.040
         51.102;  0.050
         51.109;  0.050
         51.117;  0.040
         51.125;  0.060
         51.133;  0.050
         51.141;  0.070
         51.148;  0.040
         51.156;  0.050
         51.164;  0.040
         51.172;  0.040
         51.180;  0.030
         51.188;  0.040
         51.195;  0.020
         51.203;  0.000
         51.211;  0.010
         51.219;  0.000
         51.227;  0.010
         51.234; -0.020
         51.242; -0.020
         51.250; -0.010
         51.258; -0.020
         51.266; -0.020
         51.273; -0.030
         51.281; -0.030
         51.289; -0.020
         51.297; -0.030
         51.305; -0.010
         51.312;  0.050
         51.320;  0.020
         51.328;  0.090
         51.336;  0.120
         51.344;  0.160
         51.352;  0.100
         51.359;  0.050
         51.367; -0.030
         51.375; -0.090
         51.383; -0.110
         51.391; -0.090
         51.398; -0.110
         51.406; -0.080
         51.414; -0.110
         51.422; -0.110
         51.430; -0.110
         51.438; -0.110
         51.445;  0.240
         51.453;  0.450
         51.461;  0.300
         51.469; -1.810
         51.477; -1.970
         51.484; -1.200
         51.492; -0.920
         51.500; -0.420
         51.508; -0.070
         51.516; -0.070
         51.523; -0.040
         51.531; -0.020
         51.539;  0.000
         51.547;  0.010
         51.555;  0.020
         51.562;  0.020
         51.570;  0.050
         51.578;  0.050
         51.586;  0.050
         51.594;  0.070
         51.602;  0.090
         51.609;  0.110
         51.617;  0.110
         51.625;  0.150
         51.633;  0.150
         51.641;  0.170
         51.648;  0.180
         51.656;  0.180
         51.664;  0.210
         51.672;  0.200
         51.680;  0.180
         51.688;  0.180
         51.695;  0.170
         51.703;  0.130
         51.711;  0.130
         51.719;  0.090
         51.727;  0.050
         51.734;  0.020
         51.742;  0.010
         51.750; -0.010
         51.758; -0.020
         51.766; -0.010
         51.773; -0.010
         51.781;  0.000
         51.789;  0.000
         51.797;  0.020
         51.805; -0.010
         51.812;  0.000
         51.820; -0.010
         51.828; -0.010
         51.836;  0.000
         51.844;  0.000
         51.852;  0.020
         51.859;  0.020
         51.867;  0.020
         51.875;  0.030
         51.883;  0.020
         51.891;  0.030
         51.898;  0.030
         51.906;  0.030
         51.914;  0.030
         51.922;  0.040
         51.930;  0.020
         51.938;  0.020
         51.945;  0.020
         51.953;  0.010
         51.961;  0.010
         51.969; -0.010
         51.977; -0.010
         51.984;  0.000
         51.992; -0.010
         52.000; -0.020
         52.008; -0.030
         52.016; -0.020
         52.023; -0.030
         52.031; -0.040
         52.039; -0.040
         52.047; -0.040
         52.055; -0.050
         52.062; -0.050
         52.070; -0.050
         52.078; -0.040
         52.086; -0.030
         52.094;  0.020
         52.102; -0.010
         52.109;  0.060
         52.117;  0.040
         52.125;  0.120
         52.133;  0.070
         52.141;  0.010
         52.148; -0.050
         52.156; -0.160
         52.164; -0.170
         52.172; -0.150
         52.180; -0.120
         52.188; -0.140
         52.195; -0.130
         52.203; -0.160
         52.211; -0.140
         52.219; -0.130
         52.227;  0.100
         52.234;  0.370
         52.242;  0.680
         52.250; -1.570
         52.258; -1.900
         52.266; -1.320
         52.273; -1.140
         52.281; -0.550
         52.289; -0.170
         52.297; -0.140
         52.305; -0.130
         52.312; -0.120
         52.320; -0.100
         52.328; -0.090
         52.336; -0.090
         52.344; -0.090
         52.352; -0.080
         52.359; -0.080
         52.367; -0.100
         52.375; -0.080
         52.383; -0.060
         52.391; -0.070
         52.398; -0.070
         52.406; -0.050
         52.414; -0.050
         52.422; -0.070
         52.430; -0.030
         52.438; -0.040
         52.445; -0.040
         52.453; -0.060
         52.461; -0.060
         52.469; -0.080
         52.477; -0.090
         52.484; -0.100
         52.492; -0.100
         52.500; -0.120
         52.508; -0.150
         52.516; -0.150
         52.523; -0.170
         52.531; -0.170
         52.539; -0.160
         52.547; -0.150
         52.555; -0.130
         52.562; -0.110
         52.570; -0.110
         52.578; -0.100
         52.586; -0.100
         52.594; -0.090
         52.602; -0.080
         52.609; -0.070
         52.617; -0.060
         52.625; -0.070
         52.633; -0.040
         52.641; -0.040
         52.648; -0.030
         52.656; -0.020
         52.664; -0.010
         52.672; -0.020
         52.680;  0.000
         52.688; -0.010
         52.695;  0.020
         52.703;  0.000
         52.711;  0.000
         52.719;  0.000
         52.727; -0.010
         52.734; -0.010
         52.742; -0.010
         52.750; -0.020
         52.758; -0.040
         52.766; -0.010
         52.773; -0.010
         52.781; -0.030
         52.789; -0.040
         52.797; -0.030
         52.805; -0.050
         52.812; -0.040
         52.820; -0.030
         52.828; -0.040
         52.836; -0.040
         52.844; -0.040
         52.852;  0.000
         52.859;  0.040
         52.867;  0.000
         52.875;  0.070
         52.883;  0.140
         52.891;  0.120
         52.898;  0.090
         52.906;  0.050
         52.914; -0.030
         52.922; -0.080
         52.930; -0.110
         52.938; -0.080
         52.945; -0.090
         52.953; -0.120
         52.961; -0.110
         52.969; -0.100
         52.977; -0.120
         52.984; -0.100
         52.992;  0.220
         53.000;  0.560
         53.008;  0.100
         53.016; -1.540
         53.023; -1.470
         53.031; -1.160
         53.039; -0.690
         53.047; -0.380
         53.055; -0.040
         53.062; -0.060
         53.070; -0.020
         53.078;  0.000
         53.086;  0.000
         53.094;  0.000
         53.102;  0.040
         53.109;  0.030
         53.117;  0.050
         53.125;  0.060
         53.133;  0.080
         53.141;  0.070
         53.148;  0.090
         53.156;  0.090
         53.164;  0.120
         53.172;  0.120
         53.180;  0.130
         53.188;  0.150
         53.195;  0.170
         53.203;  0.180
         53.211;  0.180
         53.219;  0.190
         53.227;  0.180
         53.234;  0.170
         53.242;  0.160
         53.250;  0.150
         53.258;  0.130
         53.266;  0.100
         53.273;  0.090
         53.281;  0.060
         53.289;  0.050
         53.297;  0.030
         53.305;  0.020
         53.312;  0.020
         53.320;  0.020
         53.328;  0.020
         53.336;  0.030
         53.344;  0.030
         53.352;  0.020
         53.359;  0.030
         53.367;  0.050
         53.375;  0.050
         53.383;  0.060
         53.391;  0.070
         53.398;  0.060
         53.406;  0.060
         53.414;  0.070
         53.422;  0.070
         53.430;  0.060
         53.438;  0.070
         53.445;  0.060
         53.453;  0.060
         53.461;  0.040
         53.469;  0.050
         53.477;  0.030
         53.484;  0.030
         53.492;  0.030
         53.500;  0.020
         53.508;  0.010
         53.516;  0.010
         53.523;  0.010
         53.531;  0.010
         53.539;  0.010
         53.547;  0.000
         53.555;  0.010
         53.562;  0.000
         53.570; -0.020
         53.578; -0.010
         53.586;  0.010
         53.594;  0.000
         53.602; -0.010
         53.609;  0.000
         53.617;  0.010
         53.625;  0.070
         53.633;  0.050
         53.641;  0.120
         53.648;  0.110
         53.656;  0.210
         53.664;  0.150
         53.672;  0.090
         53.680;  0.040
         53.688; -0.050
         53.695; -0.070
         53.703; -0.080
         53.711; -0.060
         53.719; -0.050
         53.727; -0.060
         53.734; -0.070
         53.742; -0.060
         53.750; -0.050
         53.758;  0.190
         53.766;  0.480
         53.773;  0.780
         53.781; -1.560
         53.789; -1.940
         53.797; -1.380
         53.805; -1.130
         53.812; -0.420
         53.820; -0.040
         53.828; -0.010
         53.836;  0.010
         53.844;  0.030
         53.852;  0.040
         53.859;  0.080
         53.867;  0.090
         53.875;  0.080
         53.883;  0.100
         53.891;  0.120
         53.898;  0.140
         53.906;  0.130
         53.914;  0.160
         53.922;  0.180
         53.930;  0.190
         53.938;  0.210
         53.945;  0.230
         53.953;  0.250
         53.961;  0.260
         53.969;  0.270
         53.977;  0.300
         53.984;  0.300
         53.992;  0.290
         54.000;  0.300
         54.008;  0.280
         54.016;  0.260
         54.023;  0.240
         54.031;  0.210
         54.039;  0.150
         54.047;  0.130
         54.055;  0.100
         54.062;  0.080
         54.070;  0.080
         54.078;  0.080
         54.086;  0.070
         54.094;  0.090
         54.102;  0.070
         54.109;  0.100
         54.117;  0.080
         54.125;  0.080
         54.133;  0.070
         54.141;  0.090
         54.148;  0.070
         54.156;  0.070
         54.164;  0.080
         54.172;  0.070
         54.180;  0.080
         54.188;  0.080
         54.195;  0.090
         54.203;  0.090
         54.211;  0.090
         54.219;  0.100
         54.227;  0.100
         54.234;  0.090
         54.242;  0.080
         54.250;  0.100
         54.258;  0.080
         54.266;  0.060
         54.273;  0.050
         54.281;  0.050
         54.289;  0.030
         54.297;  0.030
         54.305;  0.020
         54.312;  0.030
         54.320; -0.010
         54.328;  0.010
         54.336; -0.010
         54.344;  0.000
         54.352; -0.010
         54.359;  0.000
         54.367; -0.020
         54.375; -0.020
         54.383;  0.000
         54.391;  0.000
         54.398;  0.040
         54.406;  0.060
         54.414;  0.040
         54.422;  0.110
         54.430;  0.120
         54.438;  0.170
         54.445;  0.090
         54.453;  0.050
         54.461; -0.020
         54.469; -0.090
         54.477; -0.100
         54.484; -0.090
         54.492; -0.080
         54.500; -0.060
         54.508; -0.090
         54.516; -0.080
         54.523; -0.090
         54.531; -0.080
         54.539;  0.280
         54.547;  0.490
         54.555;  0.330
         54.562; -1.810
         54.570; -1.970
         54.578; -1.170
         54.586; -0.810
         54.594; -0.330
         54.602; -0.020
         54.609; -0.030
         54.617;  0.010
         54.625;  0.040
         54.633;  0.060
         54.641;  0.060
         54.648;  0.080
         54.656;  0.080
         54.664;  0.110
         54.672;  0.100
         54.680;  0.110
         54.688;  0.110
         54.695;  0.140
         54.703;  0.150
         54.711;  0.160
         54.719;  0.170
         54.727;  0.180
         54.734;  0.190
         54.742;  0.220
         54.750;  0.220
         54.758;  0.230
         54.766;  0.230
         54.773;  0.230
         54.781;  0.220
         54.789;  0.200
         54.797;  0.180
         54.805;  0.150
         54.812;  0.120
         54.820;  0.070
         54.828;  0.050
         54.836;  0.020
         54.844;  0.010
         54.852;  0.010
         54.859;  0.000
         54.867;  0.020
         54.875;  0.020
         54.883;  0.030
         54.891;  0.030
         54.898;  0.020
         54.906;  0.020
         54.914;  0.030
         54.922;  0.030
         54.930;  0.020
         54.938;  0.040
         54.945;  0.050
         54.953;  0.040
         54.961;  0.050
         54.969;  0.070
         54.977;  0.070
         54.984;  0.070
         54.992;  0.060
         55.000;  0.080
         55.008;  0.050
         55.016;  0.080
         55.023;  0.060
         55.031;  0.080
         55.039;  0.060
         55.047;  0.060
         55.055;  0.050
         55.062;  0.040
         55.070;  0.030
         55.078;  0.040
         55.086;  0.050
         55.094;  0.030
         55.102;  0.030
         55.109;  0.030
         55.117;  0.030
         55.125;  0.010
         55.133;  0.020
         55.141;  0.010
         55.148;  0.010
         55.156;  0.000
         55.164;  0.010
         55.172; -0.010
         55.180;  0.000
         55.188;  0.000
         55.195; -0.010
         55.203;  0.050
         55.211;  0.040
         55.219;  0.060
         55.227;  0.100
         55.234;  0.150
         55.242;  0.150
         55.250;  0.050
         55.258;  0.010
         55.266; -0.070
         55.273; -0.130
         55.281; -0.100
         55.289; -0.100
         55.297; -0.090
         55.305; -0.080
         55.312; -0.100
         55.320; -0.080
         55.328; -0.100
         55.336; -0.050
         55.344;  0.330
         55.352;  0.560
         55.359; -0.430
         55.367; -1.850
         55.375; -1.770
         55.383; -1.200
         55.391; -0.550
         55.398; -0.220
         55.406; -0.030
         55.414; -0.040
         55.422;  0.000
         55.430;  0.010
         55.438;  0.050
         55.445;  0.050
         55.453;  0.060
         55.461;  0.060
         55.469;  0.080
         55.477;  0.080
         55.484;  0.090
         55.492;  0.090
         55.500;  0.120
         55.508;  0.120
         55.516;  0.140
         55.523;  0.150
         55.531;  0.160
         55.539;  0.180
         55.547;  0.170
         55.555;  0.190
         55.562;  0.200
         55.570;  0.200
         55.578;  0.180
         55.586;  0.180
         55.594;  0.150
         55.602;  0.120
         55.609;  0.110
         55.617;  0.050
         55.625;  0.030
         55.633;  0.020
         55.641; -0.010
         55.648; -0.020
         55.656; -0.020
         55.664; -0.010
         55.672;  0.010
         55.680;  0.000
         55.688;  0.020
         55.695;  0.030
         55.703;  0.030
         55.711;  0.020
         55.719;  0.030
         55.727;  0.020
         55.734;  0.040
         55.742;  0.030
         55.750;  0.050
         55.758;  0.050
         55.766;  0.030
         55.773;  0.050
         55.781;  0.050
         55.789;  0.060
         55.797;  0.040
         55.805;  0.060
